,Run ID,Person ID,Time of Infection (Mins),Datetime of Sim Start,Datetime of When Infected,Datetime if Sim End
58,7,58,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
59,7,59,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
60,7,60,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
61,7,61,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
62,7,62,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
63,7,63,0.97,03/06/2021 13:33:04,03/06/2021 13:34:02,03/06/2021 13:34:04
64,7,64,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
65,7,65,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
66,7,66,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
67,7,67,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
68,7,68,0.87,03/06/2021 13:33:04,03/06/2021 13:33:55,03/06/2021 13:34:04
69,7,69,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
70,7,70,0.65,03/06/2021 13:33:04,03/06/2021 13:33:43,03/06/2021 13:34:04
71,7,71,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
72,7,72,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
73,7,73,0.9,03/06/2021 13:33:04,03/06/2021 13:33:58,03/06/2021 13:34:04
74,7,74,0.88,03/06/2021 13:33:04,03/06/2021 13:33:56,03/06/2021 13:34:04
75,7,75,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
76,7,76,0.74,03/06/2021 13:33:04,03/06/2021 13:33:48,03/06/2021 13:34:04
77,7,77,0.98,03/06/2021 13:33:04,03/06/2021 13:34:02,03/06/2021 13:34:04
78,7,78,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
79,7,79,0.99,03/06/2021 13:33:04,03/06/2021 13:34:03,03/06/2021 13:34:04
80,7,80,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
81,7,81,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
82,7,82,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
83,7,83,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
84,7,84,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
85,7,85,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
86,7,86,0.39,03/06/2021 13:33:04,03/06/2021 13:33:27,03/06/2021 13:34:04
87,7,87,1.0,03/06/2021 13:33:04,03/06/2021 13:34:04,03/06/2021 13:34:04
88,7,88,0.65,03/06/2021 13:33:04,03/06/2021 13:33:43,03/06/2021 13:34:04
89,7,89,0.95,03/06/2021 13:33:04,03/06/2021 13:34:01,03/06/2021 13:34:04
90,7,90,0.96,03/06/2021 13:33:04,03/06/2021 13:34:01,03/06/2021 13:34:04
91,7,91,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
92,7,92,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
93,7,93,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
94,7,94,0.96,03/06/2021 13:33:04,03/06/2021 13:34:01,03/06/2021 13:34:04
95,7,95,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
96,7,96,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
97,7,97,1.0,03/06/2021 13:33:04,03/06/2021 13:34:04,03/06/2021 13:34:04
98,7,98,0.55,03/06/2021 13:33:04,03/06/2021 13:33:37,03/06/2021 13:34:04
99,7,99,N/A,03/06/2021 13:33:04,N/A,03/06/2021 13:34:04
0,8,0,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
1,8,1,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
2,8,2,0.36,03/06/2021 13:34:04,03/06/2021 13:34:26,03/06/2021 13:35:04
3,8,3,0.98,03/06/2021 13:34:04,03/06/2021 13:35:03,03/06/2021 13:35:04
4,8,4,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
5,8,5,0.77,03/06/2021 13:34:04,03/06/2021 13:34:51,03/06/2021 13:35:04
6,8,6,0.86,03/06/2021 13:34:04,03/06/2021 13:34:56,03/06/2021 13:35:04
7,8,7,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
8,8,8,0.33,03/06/2021 13:34:04,03/06/2021 13:34:24,03/06/2021 13:35:04
9,8,9,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
10,8,10,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
11,8,11,0.41,03/06/2021 13:34:04,03/06/2021 13:34:29,03/06/2021 13:35:04
12,8,12,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
13,8,13,0.45,03/06/2021 13:34:04,03/06/2021 13:34:31,03/06/2021 13:35:04
14,8,14,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
15,8,15,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
16,8,16,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
17,8,17,1.0,03/06/2021 13:34:04,03/06/2021 13:35:04,03/06/2021 13:35:04
18,8,18,0.82,03/06/2021 13:34:04,03/06/2021 13:34:53,03/06/2021 13:35:04
19,8,19,0.76,03/06/2021 13:34:04,03/06/2021 13:34:50,03/06/2021 13:35:04
20,8,20,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
21,8,21,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
22,8,22,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
23,8,23,0.77,03/06/2021 13:34:04,03/06/2021 13:34:51,03/06/2021 13:35:04
24,8,24,0.84,03/06/2021 13:34:04,03/06/2021 13:34:54,03/06/2021 13:35:04
25,8,25,0.98,03/06/2021 13:34:04,03/06/2021 13:35:03,03/06/2021 13:35:04
26,8,26,0.97,03/06/2021 13:34:04,03/06/2021 13:35:03,03/06/2021 13:35:04
27,8,27,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
28,8,28,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
29,8,29,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
30,8,30,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
31,8,31,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
32,8,32,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
33,8,33,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
34,8,34,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
35,8,35,0.86,03/06/2021 13:34:04,03/06/2021 13:34:56,03/06/2021 13:35:04
36,8,36,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
37,8,37,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
38,8,38,0.95,03/06/2021 13:34:04,03/06/2021 13:35:01,03/06/2021 13:35:04
39,8,39,0.82,03/06/2021 13:34:04,03/06/2021 13:34:53,03/06/2021 13:35:04
40,8,40,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
41,8,41,0.23,03/06/2021 13:34:04,03/06/2021 13:34:18,03/06/2021 13:35:04
42,8,42,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
43,8,43,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
44,8,44,0.69,03/06/2021 13:34:04,03/06/2021 13:34:46,03/06/2021 13:35:04
45,8,45,1.0,03/06/2021 13:34:04,03/06/2021 13:35:04,03/06/2021 13:35:04
46,8,46,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
47,8,47,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
48,8,48,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
49,8,49,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
50,8,50,0.82,03/06/2021 13:34:04,03/06/2021 13:34:53,03/06/2021 13:35:04
51,8,51,0.87,03/06/2021 13:34:04,03/06/2021 13:34:56,03/06/2021 13:35:04
52,8,52,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
53,8,53,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
54,8,54,0.95,03/06/2021 13:34:04,03/06/2021 13:35:01,03/06/2021 13:35:04
55,8,55,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
56,8,56,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
57,8,57,0.96,03/06/2021 13:34:04,03/06/2021 13:35:02,03/06/2021 13:35:04
58,8,58,0.79,03/06/2021 13:34:04,03/06/2021 13:34:51,03/06/2021 13:35:04
59,8,59,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
60,8,60,0.78,03/06/2021 13:34:04,03/06/2021 13:34:51,03/06/2021 13:35:04
61,8,61,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
62,8,62,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
63,8,63,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
64,8,64,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
65,8,65,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
66,8,66,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
67,8,67,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
68,8,68,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
69,8,69,0.96,03/06/2021 13:34:04,03/06/2021 13:35:01,03/06/2021 13:35:04
70,8,70,0.5,03/06/2021 13:34:04,03/06/2021 13:34:34,03/06/2021 13:35:04
71,8,71,0.59,03/06/2021 13:34:04,03/06/2021 13:34:39,03/06/2021 13:35:04
72,8,72,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
73,8,73,0.5,03/06/2021 13:34:04,03/06/2021 13:34:34,03/06/2021 13:35:04
74,8,74,0.81,03/06/2021 13:34:04,03/06/2021 13:34:53,03/06/2021 13:35:04
75,8,75,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
76,8,76,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
77,8,77,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
78,8,78,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
79,8,79,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
80,8,80,0.12,03/06/2021 13:34:04,03/06/2021 13:34:11,03/06/2021 13:35:04
81,8,81,0.87,03/06/2021 13:34:04,03/06/2021 13:34:57,03/06/2021 13:35:04
82,8,82,0.75,03/06/2021 13:34:04,03/06/2021 13:34:49,03/06/2021 13:35:04
83,8,83,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
84,8,84,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
85,8,85,0.99,03/06/2021 13:34:04,03/06/2021 13:35:03,03/06/2021 13:35:04
86,8,86,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
87,8,87,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
88,8,88,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
89,8,89,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
90,8,90,1.0,03/06/2021 13:34:04,03/06/2021 13:35:04,03/06/2021 13:35:04
91,8,91,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
92,8,92,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
93,8,93,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
94,8,94,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
95,8,95,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
96,8,96,0.78,03/06/2021 13:34:04,03/06/2021 13:34:51,03/06/2021 13:35:04
97,8,97,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
98,8,98,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
99,8,99,N/A,03/06/2021 13:34:04,N/A,03/06/2021 13:35:04
0,9,0,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
1,9,1,0.63,03/06/2021 13:35:05,03/06/2021 13:35:43,03/06/2021 13:36:05
2,9,2,0.61,03/06/2021 13:35:05,03/06/2021 13:35:41,03/06/2021 13:36:05
3,9,3,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
4,9,4,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
5,9,5,0.52,03/06/2021 13:35:05,03/06/2021 13:35:36,03/06/2021 13:36:05
6,9,6,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
7,9,7,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
8,9,8,0.63,03/06/2021 13:35:05,03/06/2021 13:35:43,03/06/2021 13:36:05
9,9,9,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
10,9,10,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
11,9,11,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
12,9,12,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
13,9,13,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
14,9,14,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
15,9,15,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
16,9,16,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
17,9,17,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
18,9,18,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
19,9,19,0.96,03/06/2021 13:35:05,03/06/2021 13:36:02,03/06/2021 13:36:05
20,9,20,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
21,9,21,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
22,9,22,0.82,03/06/2021 13:35:05,03/06/2021 13:35:54,03/06/2021 13:36:05
23,9,23,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
24,9,24,1.0,03/06/2021 13:35:05,03/06/2021 13:36:05,03/06/2021 13:36:05
25,9,25,0.47,03/06/2021 13:35:05,03/06/2021 13:35:33,03/06/2021 13:36:05
26,9,26,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
27,9,27,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
28,9,28,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
29,9,29,0.48,03/06/2021 13:35:05,03/06/2021 13:35:33,03/06/2021 13:36:05
30,9,30,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
31,9,31,0.62,03/06/2021 13:35:05,03/06/2021 13:35:42,03/06/2021 13:36:05
32,9,32,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
33,9,33,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
34,9,34,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
35,9,35,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
36,9,36,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
37,9,37,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
38,9,38,0.75,03/06/2021 13:35:05,03/06/2021 13:35:50,03/06/2021 13:36:05
39,9,39,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
40,9,40,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
41,9,41,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
42,9,42,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
43,9,43,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
44,9,44,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
45,9,45,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
46,9,46,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
47,9,47,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
48,9,48,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
49,9,49,0.65,03/06/2021 13:35:05,03/06/2021 13:35:44,03/06/2021 13:36:05
50,9,50,0.94,03/06/2021 13:35:05,03/06/2021 13:36:01,03/06/2021 13:36:05
51,9,51,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
52,9,52,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
53,9,53,0.98,03/06/2021 13:35:05,03/06/2021 13:36:04,03/06/2021 13:36:05
54,9,54,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
55,9,55,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
56,9,56,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
57,9,57,0.47,03/06/2021 13:35:05,03/06/2021 13:35:33,03/06/2021 13:36:05
58,9,58,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
59,9,59,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
60,9,60,0.94,03/06/2021 13:35:05,03/06/2021 13:36:01,03/06/2021 13:36:05
61,9,61,0.48,03/06/2021 13:35:05,03/06/2021 13:35:34,03/06/2021 13:36:05
62,9,62,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
63,9,63,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
64,9,64,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
65,9,65,0.63,03/06/2021 13:35:05,03/06/2021 13:35:43,03/06/2021 13:36:05
66,9,66,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
67,9,67,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
68,9,68,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
69,9,69,0.82,03/06/2021 13:35:05,03/06/2021 13:35:54,03/06/2021 13:36:05
70,9,70,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
71,9,71,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
72,9,72,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
73,9,73,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
74,9,74,0.47,03/06/2021 13:35:05,03/06/2021 13:35:33,03/06/2021 13:36:05
75,9,75,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
76,9,76,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
77,9,77,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
78,9,78,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
79,9,79,0.61,03/06/2021 13:35:05,03/06/2021 13:35:41,03/06/2021 13:36:05
80,9,80,0.1,03/06/2021 13:35:05,03/06/2021 13:35:11,03/06/2021 13:36:05
81,9,81,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
82,9,82,0.6,03/06/2021 13:35:05,03/06/2021 13:35:40,03/06/2021 13:36:05
83,9,83,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
84,9,84,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
85,9,85,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
86,9,86,0.58,03/06/2021 13:35:05,03/06/2021 13:35:39,03/06/2021 13:36:05
87,9,87,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
88,9,88,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
89,9,89,0.63,03/06/2021 13:35:05,03/06/2021 13:35:43,03/06/2021 13:36:05
90,9,90,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
91,9,91,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
92,9,92,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
93,9,93,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
94,9,94,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
95,9,95,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
96,9,96,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
97,9,97,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
98,9,98,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
99,9,99,N/A,03/06/2021 13:35:05,N/A,03/06/2021 13:36:05
0,10,0,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
1,10,1,0.07,03/06/2021 13:36:05,03/06/2021 13:36:09,03/06/2021 13:37:05
2,10,2,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
3,10,3,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
4,10,4,0.95,03/06/2021 13:36:05,03/06/2021 13:37:02,03/06/2021 13:37:05
5,10,5,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
6,10,6,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
7,10,7,0.97,03/06/2021 13:36:05,03/06/2021 13:37:03,03/06/2021 13:37:05
8,10,8,0.04,03/06/2021 13:36:05,03/06/2021 13:36:07,03/06/2021 13:37:05
9,10,9,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
10,10,10,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
11,10,11,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
12,10,12,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
13,10,13,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
14,10,14,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
15,10,15,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
16,10,16,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
17,10,17,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
18,10,18,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
19,10,19,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
20,10,20,0.23,03/06/2021 13:36:05,03/06/2021 13:36:19,03/06/2021 13:37:05
21,10,21,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
22,10,22,0.95,03/06/2021 13:36:05,03/06/2021 13:37:02,03/06/2021 13:37:05
23,10,23,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
24,10,24,0.97,03/06/2021 13:36:05,03/06/2021 13:37:03,03/06/2021 13:37:05
25,10,25,0.16,03/06/2021 13:36:05,03/06/2021 13:36:15,03/06/2021 13:37:05
26,10,26,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
27,10,27,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
28,10,28,0.87,03/06/2021 13:36:05,03/06/2021 13:36:57,03/06/2021 13:37:05
29,10,29,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
30,10,30,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
31,10,31,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
32,10,32,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
33,10,33,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
34,10,34,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
35,10,35,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
36,10,36,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
37,10,37,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
38,10,38,0.94,03/06/2021 13:36:05,03/06/2021 13:37:01,03/06/2021 13:37:05
39,10,39,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
40,10,40,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
41,10,41,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
42,10,42,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
43,10,43,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
44,10,44,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
45,10,45,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
46,10,46,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
47,10,47,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
48,10,48,0.61,03/06/2021 13:36:05,03/06/2021 13:36:42,03/06/2021 13:37:05
49,10,49,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
50,10,50,0.7,03/06/2021 13:36:05,03/06/2021 13:36:47,03/06/2021 13:37:05
51,10,51,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
52,10,52,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
53,10,53,0.24,03/06/2021 13:36:05,03/06/2021 13:36:19,03/06/2021 13:37:05
54,10,54,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
55,10,55,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
56,10,56,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
57,10,57,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
58,10,58,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
59,10,59,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
60,10,60,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
61,10,61,0.98,03/06/2021 13:36:05,03/06/2021 13:37:04,03/06/2021 13:37:05
62,10,62,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
63,10,63,0.6,03/06/2021 13:36:05,03/06/2021 13:36:41,03/06/2021 13:37:05
64,10,64,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
65,10,65,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
66,10,66,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
67,10,67,0.71,03/06/2021 13:36:05,03/06/2021 13:36:48,03/06/2021 13:37:05
68,10,68,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
69,10,69,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
70,10,70,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
71,10,71,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
72,10,72,0.82,03/06/2021 13:36:05,03/06/2021 13:36:54,03/06/2021 13:37:05
73,10,73,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
74,10,74,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
75,10,75,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
76,10,76,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
77,10,77,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
78,10,78,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
79,10,79,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
80,10,80,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
81,10,81,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
82,10,82,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
83,10,83,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
84,10,84,N/A,03/06/2021 13:36:05,N/A,03/06/2021 13:37:05
